56.8,-73.776802,40.645052,-73.977287,40.749565,1,137
7.5,-73.98302459716797,40.7503662109375,-73.99584197998047,40.73268127441406,1,138
12.5,-74.005309,40.739061,-73.966578,40.761736,1,139
4.5,-73.954326,40.788159,-73.959821,40.780326,1,140
8.1,-73.954241,40.764154,-73.976944,40.736539,1,141
8.1,-73.97668,40.749103,-73.999993,40.728575,1,142
6.5,-73.975993,40.758138,-73.962207,40.772437,1,143
22.0,-74.014392,40.704629,-73.978056,40.75239,1,144
7.5,-74.00815,40.742207,-74.002342,40.760652,1,145
2.9,-73.985994,40.754726,-73.988499,40.752954,1,146
14.9,-73.994085,40.751217,-74.005745,40.71636,1,147
11.5,-73.984967,40.779148,-73.975008,40.752677,1,148
6.9,-73.952686,40.780538,-73.976507,40.788402,1,149
8.9,-73.974605,40.78278,-73.959675,40.764147,1,150
6.0,-73.975227,40.752985,-73.985102,40.741097,1,151
18.5,-74.00818634033203,40.7393798828125,-73.95875549316406,40.77494430541992,3,152
9.0,-73.955092,40.769037,-73.958267,40.781757,1,153
6.0,-73.985509,40.731557,-73.987172,40.720433,1,154
18.0,-73.979,40.76252,-73.9976,40.72597,1,155
5.7,-73.99467,40.745302,-73.996146,40.729437,1,156
5.3,-73.999765,40.733135,-73.991698,40.743607,5,157
18.1,-74.003593,40.743573,-73.951506,40.713419,1,158
10.5,-73.989035,40.722128,-73.971297,40.756522,1,159
7.7,-73.979083,40.736257,-73.995385,40.73296,5,160
9.3,-73.99317,40.756217,-73.99457,40.730714,3,161
8.5,-74.000893,40.721014,-73.986609,40.736961,2,162
16.5,-73.95823669433594,40.77885055541992,-73.97516632080078,40.75551986694336,1,163
10.5,-73.99772644042969,40.756591796875,-73.97371673583984,40.75765609741211,1,164
32.1,-73.983787,40.765407,-73.86227,40.767235,1,165
5.5,-73.995587,40.759405,-73.985557,40.755535,1,166
4.5,-73.954482,40.789623,-73.958155,40.780459,2,167
12.0,-73.980412,40.734343,-73.983868,40.765633,2,168
6.0,-73.94762420654297,40.774959564208984,-73.96005249023438,40.77215576171875,1,169
5.3,-73.988314,40.737726,-73.998778,40.728486,1,170
7.5,-73.96440124511719,40.75812911987305,-73.96675109863281,40.762481689453125,1,171
9.5,-73.97250366210938,40.765010833740234,-73.95500946044922,40.77080154418945,5,172
4.5,-73.955678,40.77999,-73.955213,40.769265,1,173
10.0,-73.98738861083984,40.749271392822266,-73.95805358886719,40.76502990722656,1,174
5.7,-73.949327,40.776982,-73.933612,40.794329,1,175
17.0,-73.9579086303711,40.784996032714844,-73.98609161376953,40.777706146240234,2,176
4.9,-73.998056,40.761549,-73.996831,40.748998,1,177
16.5,-74.002373,40.734571,-73.982616,40.777139,1,178
6.1,-73.977315,40.764172,-73.982282,40.77717,1,179
6.0,-73.982162,40.740176,-73.984841,40.751288,1,180
11.5,-73.992685,40.715012,-73.97833,40.686862,5,181
34.67,-73.86317,40.769358,-73.989013,40.777144,2,182
6.1,-73.964169,40.772994,-73.975328,40.757021,1,183
11.7,-73.997863,40.756197,-74.008351,40.716718,2,184
4.9,-73.972668,40.743512,-73.966036,40.757953,1,185
6.1,-73.985782,40.726895,-73.96907,40.750105,1,186
3.7,-74.0162,40.714955,-74.01621,40.714952,5,187
6.1,-73.997929,40.724518,-73.995423,40.739535,1,188
6.0,-73.993607,40.733322,-74.00106,40.726787,3,189
12.0,-73.980122,40.754532,-74.00972,40.725982,3,190
5.3,-73.987145,40.760396,-73.991424,40.749979,1,191
23.5,-74.007402,40.730152,-73.97953,40.673437,1,192
3.5,-73.954597,40.767302,-73.954177,40.767157,1,193
6.9,-73.993533,40.736162,-73.998097,40.71585,1,194
9.3,-73.964817,40.764927,-73.982552,40.763567,1,195
4.5,-74.0097885131836,40.705101013183594,-74.01082611083984,40.70323944091797,1,196
6.0,-73.98755,40.754802,-73.995792,40.739037,5,197
6.1,-73.990849,40.760926,-74.004565,40.742109,1,198
10.9,-73.997445,40.721057,-74.002095,40.750735,1,199
5.5,-73.974746,40.755847,-73.971355,40.760561,1,200
5.3,-73.953832,40.766917,-73.966617,40.763262,6,201
16.5,-74.002942,40.760402,-73.964643,40.761582,5,202
6.1,-73.995095,40.727486,-73.974706,40.725435,2,203
8.1,-73.959027,40.783404,-73.984529,40.758651,3,204
38.83,-73.981292,40.764377,-73.864585,40.770197,1,205
9.5,-74.004477,40.747885,-74.009685,40.722605,6,206
6.5,-73.940824,40.799709,-73.945291,40.808016,1,207
4.5,-73.955484,40.779809,-73.947548,40.779459,1,208
8.5,-73.97299194335938,40.75855255126953,-73.98284149169922,40.73983383178711,1,209
5.0,-73.95535278320312,40.77944564819336,-73.9563217163086,40.78409194946289,1,210
3.5,-73.972287,40.749074,-73.972271,40.750693,1,211
8.0,-73.993672,40.749895,-73.978263,40.752835,1,212
33.0,-73.9972915649414,40.75638961791992,-73.87077331542969,40.77373504638672,3,213
6.5,-73.955942,40.778878,-73.972217,40.758719,1,214
57.33,-73.97954,40.739742,-73.776317,40.645617,5,215
7.7,-73.98263,40.732267,-74.00451,40.716293,1,216
7.3,-73.960053,40.779207,-73.962295,40.760312,5,217
17.5,-73.984214,40.74919,-73.99213,40.78179,1,218
10.1,-74.006262,40.735817,-73.986103,40.754454,2,219
49.8,-73.804697,40.681257,-73.990728,40.750477,1,220
8.5,-73.992082,40.754082,-73.994387,40.745437,1,221
3.0,-73.989977,40.758229,-73.992009,40.758748,1,222
15.0,-73.9900131225586,40.73447036743164,-73.97505950927734,40.760719299316406,6,223
4.5,-73.978835,40.747394,-73.985456,40.737314,1,224
16.9,-74.017338,40.70673,-73.975835,40.740737,5,225
6.1,-73.998972,40.680793,-73.996865,40.693651,1,226
12.5,-73.980403,40.732262,-73.970072,40.768192,2,227
5.5,-73.965456,40.772022,-73.953872,40.78538,1,228
7.7,-73.977218,40.753863,-73.991365,40.750261,1,229
22.0,-73.976388,40.744302,-73.921172,40.698126,1,230
5.5,-73.98053,40.770142,-73.984652,40.759642,2,231
5.3,-73.95772,40.770048,-73.966115,40.76305,5,232
14.1,-73.954903,40.777583,-73.977952,40.747447,5,233
4.9,-73.951017,40.774808,-73.955354,40.785262,1,234
12.0,-73.976912,40.774767,-73.99298,40.744012,1,235
20.0,-73.964585,40.807273,-74.002273,40.730035,5,236
9.0,-73.990209,40.745811,-73.982903,40.762814,2,237
12.0,-73.985425,40.768664,-73.979122,40.755699,1,238
4.5,-73.98014,40.756462,-73.971052,40.753534,1,239
7.4,-73.9912,40.730085,-74.010904,40.713447,1,240
5.7,-73.981184,40.758828,-73.981363,40.744013,1,241
7.0,-73.98534,40.759747,-73.991745,40.75003,1,242
5.7,-73.967757,40.768612,-73.955885,40.779567,1,243
11.5,-73.953847,40.744082,-73.97027,40.761782,1,244
26.1,-73.977465,40.751922,-73.96066,40.660162,1,245
6.5,-74.005429,40.738912,-73.986257,40.743218,1,246
6.9,-73.952952,40.791552,-73.974258,40.783743,1,247
15.0,-74.008964,40.717802,-73.981145,40.764755,1,248
8.1,-73.984827,40.720113,-73.996151,40.738612,1,249
6.0,-73.99755859375,40.736351013183594,-74.00813293457031,40.73883819580078,2,250
4.1,-73.982934,40.745192,-73.983524,40.748609,1,251
8.0,-73.989132,40.756342,-73.974118,40.750157,1,252
9.7,-74.005355,40.750902,-73.982513,40.767173,4,253
8.9,-74.00621,40.734523,-73.977933,40.721133,1,254
6.9,-73.991477,40.750993,-74.000091,40.727711,1,255
6.0,-73.993834,40.751231,-74.003641,40.750723,1,256
9.5,-73.958748,40.780617,-73.972262,40.798992,1,257
5.3,-73.98213200000001,40.765562,-73.97076,40.762807,1,258
10.0,-73.987727,40.721427,-73.992587,40.7461,2,259
7.3,-73.972022,40.763897,-73.982637,40.773805,1,260
5.5,-74.007307,40.729251,-73.997642,40.721411,1,261
3.7,-73.9845,40.7457,-73.9783,40.7521,1,262
12.1,-73.993868,40.721073,-73.952944,40.776638,4,263
10.5,-73.98198,40.736437,-74.008052,40.719932,4,264
11.7,-73.979647,40.784357,-73.970443,40.761205,1,265
7.0,-73.95636,40.7717,-73.9448,40.77901,1,266
2.5,-73.996622,40.737238,-73.996647,40.737238,1,267
16.1,-73.982483,40.739276,-73.963409,40.717727,2,268
5.3,-73.955916,40.764068,-73.969993,40.768598,1,269
15.3,-73.963941,40.767908,-74.010661,40.717739,1,270
11.7,-73.99153,40.738932,-74.00788,40.711597,2,271
2.5,-73.994502,40.750484,-73.994411,40.750631,1,272
6.0,-73.981267,40.767163,-73.972065,40.763382,3,273
10.5,-74.008013,40.747352,-73.990545,40.745877,5,274
30.0,-74.014385,40.703007,-73.972775,40.764647,1,275
8.5,-73.97166,40.782195,-73.993847,40.756648,1,276
4.1,-73.959072,40.783376,-73.964117,40.774544,1,277
6.5,-73.95388,40.779417,-73.938942,40.799337,1,278
4.0,-74.003817,40.742288,-73.996224,40.748131,1,279
5.7,-73.972016,40.749536,-73.956271,40.76378,1,280
6.1,-73.986133,40.740437,-73.98765,40.728617,1,281
8.9,-73.988013,40.754654,-73.961856,40.776822,1,282
10.1,-73.960915,40.806583,-73.956345,40.773925,1,283
4.9,-73.95615,40.77688,-73.966972,40.765047,5,284
18.5,-73.966593,40.804417,-73.976659,40.732508,1,285
4.1,-73.978238,40.756572,-73.989885,40.759365,3,286
5.3,-73.963508,40.676822,-73.977827,40.680373,1,287
14.0,-73.96715,40.78838,-73.95489,40.76564,1,288
27.5,-73.976522,40.762652,-73.870955,40.774095,3,289
3.7,-73.964939,40.755656,-73.971387,40.758174,1,290
11.0,-73.952307,40.777302,-73.981164,40.734045,1,291
7.3,-73.979927,40.743222,-73.9895,40.757197,1,292
3.7,-73.993165,40.72255,-73.989842,40.726328,1,293
22.5,-73.953037,40.778373,-74.013722,40.714663,1,294
5.3,-74.007573,40.743114,-73.994355,40.751078,2,295
9.3,-73.978447,40.75755,-74.004937,40.739905,2,296
4.1,-74.001565,40.727906,-74.000842,40.733359,1,297
23.0,-73.990995,40.765362,-73.99413,40.695067,6,298
14.1,-74.003211,40.708049,-73.973569,40.758024,1,299
10.1,-73.98649,40.776801,-73.984074,40.722306,1,300
19.0,-73.992512,40.748602,-73.944057,40.776432,1,301
13.0,-73.98355,40.747467,-73.946128,40.788923,1,302
10.5,-73.969196,40.754327,-73.974075,40.783134,1,303
12.1,-73.985875,40.756808,-74.001628,40.719668,4,304
4.1,-73.980563,40.730457,-73.982167,40.723782,1,305
14.0,-73.94527,40.79926,-73.978087,40.777055,5,306
8.5,-73.997502,40.729882,-74.011757,40.707558,5,307
25.0,-73.959605,40.711332,-73.970655,40.78595,3,308
12.5,-73.97605,40.749878,-73.952013,40.791387,1,309
5.5,-73.99139404296875,40.71957015991211,-74.00465393066406,40.72145080566406,1,310
3.7,-73.949707,40.772635,-73.956313,40.767195,1,311
6.5,-74.000767,40.756898,-73.98589,40.758953,5,312
32.0,-73.875087,40.771495,-73.875087,40.771495,2,313
8.9,-73.980148,40.74661,-74.00045,40.722052,1,314
5.7,-74.006808,40.735647,-73.993305,40.752568,1,315
4.0,-73.93752,40.796828,-73.944814,40.799051,1,316
8.1,-73.973131,40.761441,-73.994872,40.760661,1,317
10.9,-73.985795,40.726435,-73.951862,40.778062,2,318
13.3,-73.983917,40.730274,-73.973054,40.693263,1,319
8.5,-74.00526,40.737197,-73.9874,40.760475,2,320
18.9,-73.988932,40.718978,-73.961727,40.795635,1,321
14.9,-73.97897,40.744582,-73.989407,40.691103,1,322
5.0,-73.98811340332031,40.753814697265625,-73.9817123413086,40.75847625732422,1,323
17.5,-73.988198,40.73764,-73.9665,40.789936,1,324
6.5,-73.99333,40.73343,-73.985662,40.741147,1,325
21.5,-73.955602,40.779245,-73.987877,40.728312,6,326
24.1,-73.975002,40.74166,-73.859516,40.727131,1,327
5.5,-73.99546,40.72697,-74.00679,40.71379,1,328
7.5,-73.963977,40.757262,-73.979552,40.763517,1,329
10.0,-73.972537,40.762482,-73.9733,40.78994,1,330
18.5,-73.96793,40.75912,-74.01185,40.70235,5,331
9.7,-73.983743,40.743877,-74.014707,40.703442,1,332
5.3,-73.967825,40.762642,-73.958307,40.772575,6,333
16.5,-73.9655,40.760198,-73.99174,40.693751,1,334
17.0,-73.873142,40.773965,-73.929717,40.764132,2,335
7.0,-73.989197,40.743915,-73.986957,40.728357,1,336
8.0,-73.97606658935547,40.74453353881836,-73.98663330078125,40.73714828491211,1,337
6.5,-74.01062774658203,40.711910247802734,-73.9954833984375,40.718971252441406,1,338
6.1,-73.982077,40.77318,-73.970333,40.794058,1,339
16.1,-73.987018,40.751058,-73.960578,40.816065,1,340
7.0,-73.990583,40.734957,-74.005552,40.727526,1,341
8.0,-73.98574,40.746582,-74.004142,40.742882,1,342
6.1,-73.95293,40.780233,-73.959367,40.772478,2,343
14.0,-73.996828,40.737545,-73.95305,40.771629,1,344
10.9,-73.999125,40.74568,-73.96329,40.762772,1,345
7.7,-73.985658,40.72782,-73.972653,40.75083,1,346
3.0,-73.962507,40.76751,-73.964142,40.767565,5,347
7.5,-73.967777,40.762728,-73.977843,40.758207,1,348
7.7,-73.991733,40.750938,-73.990358,40.729393,1,349
11.3,-74.006125,40.741325,-74.009048,40.704167,5,350
12.5,-73.833332,40.745785,-73.956128,40.781992,5,351
8.0,-73.984995,40.747125,-73.991023,40.755948,1,352
13.7,-73.988389,40.748984,-74.016266,40.71751,2,353
6.5,-74.01326,40.71669,-73.99928,40.724997,1,354
7.7,-74.006018,40.735074,-73.978403,40.752515,1,355
9.0,-73.971773,40.787116,-73.979382,40.757852,1,356
9.5,-73.990295,40.724997,-74.008312,40.704805,5,357
6.5,-74.004529,40.716116,-73.991477,40.697617,1,358
5.0,-74.00450134277344,40.75239181518555,-73.99549865722656,40.74934768676758,5,359
10.5,-74.00535,40.740232,-73.972922,40.756577,1,360
9.3,-73.972228,40.749635,-73.985738,40.746833,4,361
7.0,-73.976832,40.753427,-73.980838,40.764205,2,362
9.3,-73.989831,40.734114,-73.974882,40.72167,3,363
8.5,-73.982666,40.756849,-73.957345,40.782698,1,364
4.5,-73.97345,40.748025,-73.96784,40.753828,1,365
7.7,-73.976351,40.744715,-73.971066,40.764947,1,366
9.7,-73.982595,40.745702,-74.00459,40.757333,1,367
6.5,-73.98281,40.738417,-73.97617,40.750732,1,368
10.5,-74.01123809814453,40.70322036743164,-73.98123931884766,40.716670989990234,2,369
24.0,-73.974632,40.793412,-73.987833,40.722607,1,370
9.0,-73.981754,40.75818,-73.980291,40.780421,1,371
57.33,-73.980443,40.759992,-73.781513,40.648247,3,372
4.9,-73.994705,40.740357,-74.000965,40.746405,1,373
8.5,-73.999555,40.743587,-73.990977,40.75573,1,374
7.7,-73.960088,40.808235,-73.937608,40.818333,4,375
6.9,-73.945617,40.773397,-73.969928,40.751268,1,376
14.9,-73.943227,40.7895,-73.982477,40.744905,3,377
5.3,-74.00188,40.715077,-74.009463,40.70996,2,378
10.5,-73.983185,40.714958,-73.965017,40.754973,1,379
8.9,-73.977627,40.78435,-73.981342,40.756489,1,380
7.5,-73.991981,40.756686,-73.977839,40.746021,1,381
12.0,-73.997711,40.751057,-73.99342,40.72627,1,382
4.5,-73.96142,40.770387,-73.954035,40.779082,2,383
17.5,-73.988091,40.733528,-73.939537,40.705488,3,384
10.5,-73.989945,40.735155,-73.977554,40.763262,1,385
7.3,-73.951598,40.766195,-73.970648,40.752313,1,386
4.9,-73.989292,40.74728,-73.983768,40.745992,5,387
6.0,-74.005697,40.74036,-73.996593,40.746422,1,388
31.8,-73.873162,40.774097,-73.95828,40.760662,3,389
14.6,-73.998468,40.713694,-73.996055,40.75916,1,390
7.0,-73.9888916015625,40.7310676574707,-73.9871597290039,40.722328186035156,1,391
7.5,-73.99353790283203,40.7521858215332,-73.97771453857422,40.74223327636719,1,392
11.7,-73.980111,40.774754,-73.973588,40.753693,1,393
8.5,-73.977628,40.757428,-73.991257,40.747297,2,394
8.0,-73.977556,40.755532,-73.964301,40.764871,1,395
17.7,-73.987367,40.765536,-73.890575,40.741804,3,396
6.5,-73.997291,40.74713,-74.004206,40.738651,1,397
10.9,-73.981113,40.763283,-74.001283,40.746375,1,398
3.5,-74.001738,40.73055,-74.005758,40.733287,2,399
12.0,-73.987245,40.774345,-73.989745,40.757307,2,400
5.5,-74.00841522216797,40.71813201904297,-74.00755310058594,40.72605514526367,2,401
8.1,-73.950212,40.785602,-73.97598,40.779587,2,402
19.5,-73.988356,40.778427,-73.998738,40.732068,1,403
3.7,-73.951209,40.773953,-73.955317,40.779348,1,404
5.3,-73.979692,40.742287,-73.96909,40.757068,1,405
11.3,-73.956742,40.783062,-73.963067,40.757585,1,406
9.0,-73.98462677001953,40.774478912353516,-73.96906280517578,40.80078125,1,407
6.9,-73.985431,40.747344,-73.974971,40.741751,1,408
4.5,-73.967641,40.762986,-73.975263,40.752316,1,409
8.0,-74.002318,40.749969,-73.978302,40.752346,1,410
49.8,-73.863107,40.769963,-73.863107,40.769963,2,411
26.5,-73.94923,40.777046,-73.995954,40.691448,3,412
9.7,-73.989652,40.756513,-73.963266,40.764468,1,413
10.1,-73.993852,40.751473,-73.996947,40.752643,5,414
4.9,-73.97939,40.745473,-73.977228,40.75557,1,415
11.0,-73.982702,40.7653,-73.991548,40.746482,1,416
10.9,-73.973845,40.756718,-73.976785,40.788331,1,417
10.0,-73.965098,40.755342,-73.974501,40.753149,1,418
32.1,-73.980702,40.7645,-73.870848,40.774065,1,419
5.3,-73.994559,40.750487,-73.984753,40.75911,1,420
4.5,-73.992337,40.75496,-73.984737,40.754379,1,421
11.0,-73.988653,40.745331,-73.981151,40.779153,1,422
10.5,-73.99492,40.740155,-73.974172,40.74291,1,423
6.9,-73.701325,40.675185,-73.704177,40.693297,2,424
10.0,-73.983202,40.744477,-73.960423,40.774832,1,425
9.5,-73.995647,40.724484,-73.984412,40.693821,1,426
12.5,-73.988517,40.750847,-73.983677,40.762807,1,427
17.0,-73.96746063232422,40.770912170410156,-74.00456237792969,40.74235534667969,1,428
8.5,-73.980712890625,40.753421783447266,-73.99137878417969,40.740478515625,2,429
20.5,-73.978975,40.686328,-73.975882,40.756847,1,430
14.1,-73.919623,40.743448,-73.958522,40.75999,2,431
6.0,-73.987727,40.728502,-73.999598,40.728296,4,432
7.0,-73.973863,40.760042,-73.964277,40.76553,1,433
5.3,-73.952762,40.810567,-73.965647,40.802942,1,434
6.1,-73.989643,40.729886,-73.971935,40.745904,1,435
8.1,-73.968625,40.761613,-73.99205,40.744601,1,436
9.0,-73.955773,40.780382,-73.970754,40.79519,1,437
5.7,-73.988977,40.75359,-73.991228,40.739436,1,438
18.9,-73.95275,40.766448,-73.995898,40.716358,2,439
16.1,-74.010262,40.712742,-73.988675,40.757808,1,440
16.0,-73.964172,40.775852,-74.005952,40.725222,5,441
9.3,-74.00234,40.734495,-73.993232,40.697595,4,442
11.0,-73.984335,40.744282,-73.978755,40.762972,1,443
6.0,-73.993675,40.746945,-73.981638,40.746542,5,444
16.5,-74.016085,40.705812,-73.984783,40.74214,5,445
13.7,-73.981871,40.756549,-73.981871,40.756549,1,446
13.5,-74.015425,40.718137,-73.98451,40.754107,1,447
16.5,-73.978882,40.729822,-73.985605,40.745212,6,448
6.9,-73.985661,40.748582,-74.000837,40.729779,1,449
14.5,-73.996433,40.725688,-73.944209,40.707985,1,450
35.33,-73.981897,40.77309,-73.95403,40.741547,3,451
